"sample","iM","Val"
"p1k_00459","ArcA",-5
"p1k_00778","ArcA",-5
"p1k_00922","ArcA",-8
"p1k_00662","ArcA",-6
"p1k_00685","ArcA",-3
"p1k_00969","ArcA",-6
"p1k_00104","ArcA",-7
"p1k_00117","ArcA",-7
"p1k_00923","ArcA",-10
"p1k_00057","ArcA",-4
"p1k_00914","ArcA",-3
"p1k_00382","ArcA",-10
"p1k_00171","ArcA",-7
"p1k_00430","ArcA",-7
"p1k_00910","ArcA",-7
"p1k_00948","ArcA",-5
"p1k_01037","ArcA",-3
"p1k_00748","ArcA",-6
"p1k_01038","ArcA",-3
"p1k_00336","ArcA",-6
"p1k_00850","ArcA",-3
"p1k_00811","ArcA",-5
"p1k_00474","ArcA",-6
"p1k_00195","ArcA",-8
"p1k_00271","ArcA",-5
"p1k_00477","ArcA",-4
"p1k_00732","ArcA",-9
"p1k_00373","ArcA",-6
"p1k_00335","ArcA",-5
"p1k_00491","ArcA",-10
"p1k_00575","ArcA",-5
"p1k_00576","ArcA",-5
"p1k_00062","ArcA",-9
"p1k_00428","ArcA",-3
"p1k_00158","ArcA",-6
"p1k_00902","ArcA",-3
"p1k_00618","ArcA",-4
"p1k_00269","ArcA",-6
"p1k_00805","ArcA",-5
"p1k_00019","ArcA",-3
"p1k_00456","ArcA",-3
"p1k_00511","ArcA",-7
"p1k_00868","ArcA",-8
"p1k_00872","ArcA",-10
"starve_series__t03_starve","ArcA",-10
"p1k_00413","ArcA",-5
"p1k_00176","ArcA",-10
"p1k_00011","ArcA",-4
"starve_series__t25_growth2","ArcA",-10
"p1k_00764","ArcA",-5
"p1k_00630","ArcA",-8
"p1k_00163","ArcA",-9
"p1k_00409","ArcA",-7
"p1k_00322","ArcA",-5
"p1k_00752","ArcA",-4
"p1k_00344","ArcA",-4
"p1k_00546","ArcA",-3
"p1k_00191","ArcA",-4
"p1k_01040","ArcA",-4
"p1k_00654","ArcA",-4
"p1k_00324","ArcA",-4
"p1k_00657","ArcA",-3
"p1k_00488","ArcA",-10
"p1k_00903","ArcA",-3
"p1k_00341","ArcA",-3
"starve_series__t16_starve","ArcA",-6
"p1k_00637","ArcA",-8
"p1k_00105","ArcA",-4
"p1k_00539","ArcA",-3
"p1k_00530","ArcA",-4
"p1k_00610","ArcA",-4
"p1k_00368","ArcA",-3
"p1k_00039","ArcA",-6
"p1k_01035","ArcA",-8
"p1k_00498","ArcA",-5
"p1k_00646","ArcA",-3
"p1k_00893","ArcA",-9
"starve_series__t06_starve","ArcA",-5
"p1k_00506","ArcA",-6
"p1k_00003","ArcA",-3
"p1k_00015","ArcA",-5
"p1k_00961","ArcA",-6
"p1k_00056","ArcA",-8
