"sample","iM","Val"
"p1k_00015","ArcA",-4
"p1k_00961","ArcA",-9
"p1k_00056","ArcA",-9
"p1k_00482","ArcA",-8
"starve_series__t09_starve","ArcA",-5
"p1k_00274","ArcA",-10
"p1k_00321","ArcA",-4
"p1k_00046","ArcA",-7
"p1k_00621","ArcA",-6
"starve_series__t11_starve","ArcA",-5
"p1k_00293","ArcA",-9
"p1k_00607","ArcA",-5
"p1k_00647","ArcA",-5
"p1k_00582","ArcA",-8
"p1k_00806","ArcA",-3
"p1k_00423","ArcA",-6
"p1k_00888","ArcA",-8
"p1k_00980","ArcA",-5
"p1k_00225","ArcA",-10
"p1k_00282","ArcA",-10
"p1k_00840","ArcA",-6
"p1k_00393","ArcA",-3
"p1k_00464","ArcA",-4
"p1k_00841","ArcA",-4
"p1k_00584","ArcA",-9
"p1k_00240","ArcA",-7
"p1k_00222","ArcA",-4
"p1k_00844","ArcA",-3
"p1k_00258","ArcA",-10
"p1k_00613","ArcA",-7
"p1k_00204","ArcA",-6
"p1k_00766","ArcA",-9
"p1k_00290","ArcA",-8
"p1k_00166","ArcA",-6
"p1k_00885","ArcA",-5
"p1k_00048","ArcA",-10
"p1k_00212","ArcA",-10
"p1k_00917","ArcA",-7
"p1k_00976","ArcA",-10
"p1k_00698","ArcA",-10
"p1k_00817","ArcA",-4
"p1k_00894","ArcA",-8
"p1k_00495","ArcA",-9
"p1k_00954","ArcA",-5
"p1k_00263","ArcA",-6
"p1k_00569","ArcA",-9
"p1k_00156","ArcA",-6
"p1k_00849","ArcA",-8
"p1k_00371","ArcA",-3
"p1k_00073","ArcA",-6
"p1k_00446","ArcA",-8
"p1k_00564","ArcA",-7
"p1k_00189","ArcA",-10
"p1k_00100","ArcA",-6
"p1k_00347","ArcA",-6
"p1k_00628","ArcA",-8
"starve_series__t05_starve","ArcA",-10
"p1k_01023","ArcA",-10
"p1k_00665","ArcA",-3
"p1k_00523","ArcA",-6
"p1k_00905","ArcA",-6
"p1k_00729","ArcA",-10
"p1k_00898","ArcA",-10
"p1k_00355","ArcA",-7
"p1k_00537","ArcA",-8
"p1k_00161","ArcA",-6
"p1k_00099","ArcA",-10
"p1k_00132","ArcA",-10
"p1k_00688","ArcA",-4
"p1k_00025","ArcA",-3
"p1k_00054","ArcA",-3
"p1k_00658","ArcA",-9
"p1k_00120","ArcA",-4
"p1k_00131","ArcA",-5
"p1k_00633","ArcA",-8
"starve_series__t17_starve","ArcA",-9
"p1k_00943","ArcA",-4
"p1k_00462","ArcA",-7
"p1k_00112","ArcA",-8
"p1k_00686","ArcA",-7
"p1k_00154","ArcA",-9
"p1k_00059","ArcA",-10
"p1k_00484","ArcA",-7
"p1k_00863","ArcA",-9
"p1k_00469","ArcA",-6
"p1k_00237","ArcA",-5
"p1k_00638","ArcA",-7
"p1k_00649","ArcA",-10
"p1k_00828","ArcA",-8
"p1k_00007","ArcA",-4
"p1k_00977","ArcA",-7
"p1k_00391","ArcA",-6
"p1k_01024","ArcA",-8
"p1k_01025","ArcA",-9
"p1k_00608","ArcA",-5
"p1k_00749","ArcA",-5
"p1k_00675","ArcA",-7
"p1k_00390","ArcA",-9
"p1k_00599","ArcA",-5
"p1k_00891","ArcA",-9
"p1k_00906","ArcA",-8
"p1k_00861","ArcA",-5
"p1k_00206","ArcA",-3
"p1k_00005","ArcA",-8
"p1k_00223","ArcA",-10
"p1k_00878","ArcA",-5
"p1k_00445","ArcA",-4
"p1k_00672","ArcA",-7
"p1k_00250","ArcA",-5
"p1k_00379","ArcA",-6
"p1k_01030","ArcA",-5
"p1k_00466","ArcA",-8
"p1k_00640","ArcA",-8
"p1k_00203","ArcA",-4
"p1k_00108","ArcA",-6
"p1k_00501","ArcA",-6
"p1k_00202","ArcA",-10
"p1k_00178","ArcA",-3
"p1k_00072","ArcA",-7
"p1k_00740","ArcA",-10
"p1k_00109","ArcA",-3
"p1k_00319","ArcA",-10
"p1k_01045","ArcA",-10
"p1k_00869","ArcA",-8
"p1k_01051","ArcA",-4
"p1k_00545","ArcA",-4
"p1k_01015","ArcA",-8
"p1k_00283","ArcA",-6
"p1k_00839","ArcA",-7
"p1k_00298","ArcA",-5
"p1k_00467","ArcA",-6
"p1k_00170","ArcA",-6
"p1k_00361","ArcA",-3
"p1k_01022","ArcA",-10
"p1k_00141","ArcA",-6
"p1k_00815","ArcA",-5
"p1k_00595","ArcA",-4
"p1k_00673","ArcA",-10
"p1k_00660","ArcA",-10
"p1k_00505","ArcA",-3
"p1k_00055","ArcA",-10
"p1k_00671","ArcA",-9
"p1k_00714","ArcA",-10
"p1k_00424","ArcA",-9
"p1k_00151","ArcA",-8
"p1k_00747","ArcA",-7
"p1k_00959","ArcA",-8
"p1k_00587","ArcA",-4
"p1k_00106","ArcA",-5
"p1k_00687","ArcA",-3
"p1k_00147","ArcA",-6
"p1k_00087","ArcA",-8
"p1k_00121","ArcA",-5
"p1k_00670","ArcA",-10
"p1k_00883","ArcA",-8
"p1k_00487","ArcA",-5
"p1k_00887","ArcA",-6
"p1k_00043","ArcA",-8
"p1k_00533","ArcA",-9
"p1k_00113","ArcA",-4
"p1k_00609","ArcA",-6
"p1k_00992","ArcA",-7
"p1k_00697","ArcA",-9
"p1k_00227","ArcA",-7
"p1k_00750","ArcA",-7
"p1k_00125","ArcA",-6
"p1k_00597","ArcA",-5
"p1k_00611","ArcA",-10
"p1k_01039","ArcA",-6
"p1k_00478","ArcA",-10
"p1k_00993","ArcA",-9
"p1k_00160","ArcA",-6
"p1k_00518","ArcA",-7
"p1k_00809","ArcA",-5
"p1k_00942","ArcA",-9
"p1k_00519","ArcA",-10
"p1k_00349","ArcA",-6
"p1k_00418","ArcA",-6
"p1k_01046","ArcA",-3
"p1k_00102","ArcA",-5
"p1k_00217","ArcA",-9
"p1k_00860","ArcA",-6
"p1k_00358","ArcA",-9
"p1k_00790","ArcA",-8
"p1k_01052","ArcA",-10
"p1k_00327","ArcA",-8
"p1k_00085","ArcA",-8
"p1k_00773","ArcA",-9
"p1k_00978","ArcA",-9
"starve_series__t26_growth2","ArcA",-9
"p1k_00681","ArcA",-5
"p1k_00307","ArcA",-9
"p1k_00813","ArcA",-8
"p1k_00045","ArcA",-6
"p1k_00485","ArcA",-8
"p1k_00721","ArcA",-6
"p1k_00722","ArcA",-7
"p1k_00736","ArcA",-5
"p1k_00002","ArcA",-3
"p1k_00556","ArcA",-6
"p1k_00605","ArcA",-4
"p1k_00023","ArcA",-10
"p1k_00907","ArcA",-8
"p1k_01047","ArcA",-10
"p1k_00385","ArcA",-8
"p1k_00405","ArcA",-8
"p1k_01034","ArcA",-6
"p1k_00346","ArcA",-6
"p1k_01012","ArcA",-3
"p1k_00557","ArcA",-10
"p1k_00092","ArcA",-5
"p1k_00463","ArcA",-7
"p1k_00710","ArcA",-8
"p1k_00882","ArcA",-7
"p1k_00244","ArcA",-9
"p1k_00708","ArcA",-5
"p1k_00567","ArcA",-8
"p1k_00738","ArcA",-6
"p1k_00004","ArcA",-3
"p1k_00197","ArcA",-6
"p1k_01036","ArcA",-6
"p1k_00150","ArcA",-4
"p1k_00168","ArcA",-6
"p1k_00734","ArcA",-5
"p1k_00986","ArcA",-5
"p1k_00312","ArcA",-8
"p1k_00342","ArcA",-7
"p1k_00483","ArcA",-5
"p1k_01043","ArcA",-5
"starve_series__t01_starve","ArcA",-8
"p1k_00998","ArcA",-4
"p1k_00295","ArcA",-10
"p1k_00299","ArcA",-9
"p1k_00947","ArcA",-9
"p1k_00769","ArcA",-3
"p1k_00079","ArcA",-9
"p1k_00620","ArcA",-10
"p1k_00624","ArcA",-4
"p1k_00364","ArcA",-6
"p1k_00782","ArcA",-3
"p1k_00155","ArcA",-10
"p1k_00180","ArcA",-5
"p1k_00515","ArcA",-6
"p1k_00784","ArcA",-4
"p1k_00235","ArcA",-3
"p1k_00598","ArcA",-4
"p1k_00655","ArcA",-6
"p1k_00952","ArcA",-3
"p1k_00369","ArcA",-8
"starve_series__t12_starve","ArcA",-3
"p1k_00018","ArcA",-10
"p1k_00110","ArcA",-4
"p1k_00822","ArcA",-10
"p1k_00083","ArcA",-4
"p1k_00339","ArcA",-6
"p1k_00257","ArcA",-10
"p1k_00101","ArcA",-5
"p1k_00591","ArcA",-7
"p1k_00111","ArcA",-5
"p1k_00448","ArcA",-5
"p1k_00378","ArcA",-8
"p1k_00516","ArcA",-8
"p1k_00792","ArcA",-8
"starve_series__t23_growth2","ArcA",-4
"p1k_00077","ArcA",-8
"p1k_00603","ArcA",-5
"p1k_00116","ArcA",-6
"p1k_00751","ArcA",-6
"p1k_00365","ArcA",-9
"p1k_00181","ArcA",-10
"p1k_00292","ArcA",-5
"p1k_00097","ArcA",-8
"p1k_00266","ArcA",-6
"p1k_00052","ArcA",-4
"p1k_00774","ArcA",-10
"p1k_00932","ArcA",-10
"p1k_00626","ArcA",-9
"p1k_00973","ArcA",-5
"p1k_00682","ArcA",-10
"p1k_00890","ArcA",-4
"p1k_01010","ArcA",-8
"p1k_00702","ArcA",-3
"p1k_00900","ArcA",-8
"p1k_00851","ArcA",-6
"p1k_00602","ArcA",-3
"p1k_00219","ArcA",-9
"p1k_00318","ArcA",-8
"p1k_00408","ArcA",-9
"p1k_00497","ArcA",-4
"p1k_00581","ArcA",-3
"p1k_01016","ArcA",-3
"p1k_00855","ArcA",-5
"p1k_00680","ArcA",-8
"p1k_01003","ArcA",-10
"p1k_00788","ArcA",-3
"p1k_00852","ArcA",-10
"p1k_00031","ArcA",-10
"starve_series__t04_starve","ArcA",-9
"p1k_00145","ArcA",-6
"p1k_00078","ArcA",-6
"p1k_00276","ArcA",-5
"p1k_00939","ArcA",-4
"p1k_00810","ArcA",-6
"p1k_00940","ArcA",-4
"p1k_00541","ArcA",-3
"p1k_00060","ArcA",-6
"p1k_00818","ArcA",-8
"p1k_00122","ArcA",-9
"p1k_00392","ArcA",-8
"starve_series__t18_starve","ArcA",-4
"p1k_00636","ArcA",-6
"p1k_00858","ArcA",-6
"p1k_00230","ArcA",-10
"p1k_00846","ArcA",-7
"p1k_00864","ArcA",-9
"p1k_00705","ArcA",-3
"p1k_00033","ArcA",-6
"p1k_00281","ArcA",-10
"p1k_00912","ArcA",-8
"p1k_00812","ArcA",-3
"p1k_00543","ArcA",-6
"p1k_00252","ArcA",-8
"p1k_00489","ArcA",-9
"p1k_00931","ArcA",-9
"p1k_00522","ArcA",-8
"p1k_00438","ArcA",-6
"p1k_00930","ArcA",-6
"p1k_00460","ArcA",-9
"p1k_00089","ArcA",-9
"p1k_01044","ArcA",-10
"p1k_00058","ArcA",-4
"p1k_00136","ArcA",-6
"p1k_00411","ArcA",-6
"p1k_00711","ArcA",-5
"p1k_00137","ArcA",-7
"p1k_00210","ArcA",-9
"p1k_00754","ArcA",-8
"p1k_00184","ArcA",-9
"p1k_00228","ArcA",-7
"p1k_00221","ArcA",-8
"p1k_00644","ArcA",-5
"p1k_01004","ArcA",-9
"p1k_00387","ArcA",-7
"p1k_00255","ArcA",-8
"p1k_00397","ArcA",-9
"p1k_00586","ArcA",-9
"p1k_00823","ArcA",-7
"p1k_00243","ArcA",-3
"p1k_00798","ArcA",-4
"p1k_00035","ArcA",-9
"p1k_00231","ArcA",-4
"p1k_01001","ArcA",-8
"p1k_00016","ArcA",-6
"p1k_00431","ArcA",-3
"p1k_00468","ArcA",-8
"p1k_00064","ArcA",-6
"p1k_00377","ArcA",-9
"p1k_00268","ArcA",-8
"p1k_00153","ArcA",-8
"p1k_00509","ArcA",-9
"p1k_00971","ArcA",-6
"starve_series__t28_growth2","ArcA",-9
"p1k_00389","ArcA",-10
"p1k_00245","ArcA",-6
"p1k_00678","ArcA",-3
"p1k_00924","ArcA",-9
"p1k_00968","ArcA",-6
"p1k_00617","ArcA",-9
"p1k_00103","ArcA",-6
"p1k_00123","ArcA",-8
"p1k_00017","ArcA",-5
"p1k_00253","ArcA",-5
"p1k_00781","ArcA",-7
"p1k_00895","ArcA",-6
"p1k_00625","ArcA",-6
"p1k_00919","ArcA",-4
"p1k_00061","ArcA",-8
"p1k_01000","ArcA",-5
"p1k_00433","ArcA",-4
"p1k_00032","ArcA",-6
"p1k_00133","ArcA",-5
"p1k_00094","ArcA",-5
"p1k_00362","ArcA",-7
"p1k_00970","ArcA",-4
"p1k_00824","ArcA",-8
"p1k_00182","ArcA",-5
"p1k_00429","ArcA",-9
"p1k_00723","ArcA",-3
"p1k_00829","ArcA",-3
"p1k_00735","ArcA",-8
"p1k_00583","ArcA",-10
"starve_series__t07_starve","ArcA",-3
"p1k_00876","ArcA",-4
"p1k_00837","ArcA",-3
"p1k_00544","ArcA",-9
"p1k_00728","ArcA",-3
"p1k_00401","ArcA",-5
"p1k_00241","ArcA",-4
"p1k_00771","ArcA",-8
"p1k_00441","ArcA",-5
"p1k_00848","ArcA",-3
"p1k_00348","ArcA",-7
"p1k_00198","ArcA",-7
"p1k_00287","ArcA",-5
"p1k_00663","ArcA",-4
"p1k_00803","ArcA",-4
"p1k_00359","ArcA",-4
"p1k_00076","ArcA",-8
"p1k_00787","ArcA",-4
"p1k_00694","ArcA",-10
"p1k_00588","ArcA",-8
"p1k_00396","ArcA",-5
"p1k_00979","ArcA",-4
"p1k_00264","ArcA",-10
"p1k_00174","ArcA",-10
"p1k_00983","ArcA",-7
"p1k_00775","ArcA",-8
"p1k_00201","ArcA",-6
"p1k_00786","ArcA",-10
"p1k_00065","ArcA",-9
"p1k_00177","ArcA",-6
"p1k_00239","ArcA",-6
"p1k_00309","ArcA",-7
"p1k_00847","ArcA",-7
"p1k_00945","ArcA",-5
"p1k_00442","ArcA",-5
"p1k_00229","ArcA",-6
"p1k_00770","ArcA",-3
"p1k_00164","ArcA",-9
"p1k_00614","ArcA",-7
"p1k_00008","ArcA",-5
"p1k_00436","ArcA",-5
"p1k_00726","ArcA",-3
"p1k_01049","ArcA",-10
"p1k_00703","ArcA",-9
"p1k_00481","ArcA",-7
"p1k_00304","ArcA",-7
"p1k_00470","ArcA",-7
"p1k_00199","ArcA",-3
"p1k_00114","ArcA",-9
"p1k_01002","ArcA",-6
"p1k_00242","ArcA",-7
"p1k_01029","ArcA",-3
"p1k_00873","ArcA",-5
"p1k_01031","ArcA",-5
"starve_series__t08_starve","ArcA",-3
"p1k_00452","ArcA",-5
"p1k_00398","ArcA",-9
"p1k_00683","ArcA",-6
"p1k_00689","ArcA",-10
"p1k_00881","ArcA",-10
"p1k_00080","ArcA",-7
"p1k_00420","ArcA",-8
"p1k_01011","ArcA",-10
"p1k_00331","ArcA",-10
"p1k_00444","ArcA",-5
"p1k_00053","ArcA",-5
"p1k_00528","ArcA",-4
"p1k_00843","ArcA",-8
"p1k_00695","ArcA",-8
"p1k_00306","ArcA",-8
"p1k_00596","ArcA",-10
"p1k_00050","ArcA",-3
"p1k_00554","ArcA",-10
"p1k_00246","ArcA",-9
"p1k_01027","ArcA",-4
"p1k_00071","ArcA",-3
"p1k_00157","ArcA",-9
"p1k_00350","ArcA",-5
"p1k_00730","ArcA",-9
"p1k_00745","ArcA",-9
"p1k_00964","ArcA",-5
"p1k_00406","ArcA",-8
"p1k_00186","ArcA",-9
"p1k_00098","ArcA",-9
"p1k_00615","ArcA",-9
"p1k_00880","ArcA",-10
"p1k_00668","ArcA",-4
"p1k_00561","ArcA",-8
"p1k_00656","ArcA",-3
"p1k_00353","ArcA",-3
"p1k_00524","ArcA",-5
"p1k_00030","ArcA",-9
"p1k_00081","ArcA",-7
"p1k_00927","ArcA",-4
"p1k_00953","ArcA",-3
"p1k_00211","ArcA",-5
"p1k_00901","ArcA",-3
"p1k_00115","ArcA",-3
"p1k_00573","ArcA",-4
"p1k_00356","ArcA",-9
"p1k_00134","ArcA",-6
"p1k_00021","ArcA",-10
"p1k_00692","ArcA",-5
"p1k_01009","ArcA",-3
"p1k_00091","ArcA",-8
"starve_series__t21_growth2","ArcA",-4
"p1k_00989","ArcA",-7
"p1k_00027","ArcA",-3
"p1k_00301","ArcA",-8
"p1k_00842","ArcA",-6
"p1k_00345","ArcA",-5
"starve_series__t10_starve","ArcA",-10
"p1k_00010","ArcA",-5
"p1k_00659","ArcA",-4
"p1k_00472","ArcA",-3
"p1k_00294","ArcA",-4
"p1k_00502","ArcA",-5
"p1k_00328","ArcA",-5
"p1k_00090","ArcA",-5
"p1k_00909","ArcA",-3
"p1k_00416","ArcA",-10
"p1k_00780","ArcA",-9
"p1k_00380","ArcA",-8
"p1k_00520","ArcA",-9
"p1k_00521","ArcA",-4
"p1k_00020","ArcA",-7
"p1k_00275","ArcA",-9
"p1k_00425","ArcA",-9
"p1k_00981","ArcA",-9
"p1k_00574","ArcA",-6
"p1k_00357","ArcA",-6
"p1k_00394","ArcA",-4
"p1k_00762","ArcA",-8
"p1k_00601","ArcA",-8
"p1k_00529","ArcA",-10
"p1k_01007","ArcA",-9
"p1k_00332","ArcA",-3
"starve_series__t02_starve","ArcA",-9
"p1k_00475","ArcA",-7
"p1k_00804","ArcA",-10
"p1k_00500","ArcA",-10
"p1k_00068","ArcA",-9
"p1k_00037","ArcA",-3
"p1k_00951","ArcA",-7
"p1k_00063","ArcA",-3
"p1k_00816","ArcA",-3
"p1k_00213","ArcA",-6
"p1k_00514","ArcA",-5
"p1k_00555","ArcA",-3
"p1k_01021","ArcA",-7
"p1k_00040","ArcA",-5
"p1k_00639","ArcA",-5
"p1k_00877","ArcA",-7
"p1k_00562","ArcA",-5
"p1k_00627","ArcA",-7
"p1k_00311","ArcA",-5
"p1k_00352","ArcA",-6
"p1k_00820","ArcA",-9
"p1k_00402","ArcA",-5
"p1k_01020","ArcA",-9
"p1k_00334","ArcA",-10
"p1k_00853","ArcA",-10
"p1k_00486","ArcA",-4
"p1k_01006","ArcA",-10
"p1k_00884","ArcA",-3
"p1k_01008","ArcA",-6
"p1k_00490","ArcA",-8
"p1k_00531","ArcA",-6
"p1k_00800","ArcA",-3
"p1k_00826","ArcA",-5
"p1k_00990","ArcA",-6
"p1k_00280","ArcA",-5
"p1k_00465","ArcA",-3
"p1k_00664","ArcA",-7
"p1k_00148","ArcA",-10
"p1k_00934","ArcA",-9
"p1k_00955","ArcA",-7
"p1k_00857","ArcA",-9
"p1k_00835","ArcA",-4
"p1k_00278","ArcA",-3
"p1k_00758","ArcA",-7
"p1k_01026","ArcA",-6
"p1k_00743","ArcA",-8
"p1k_00289","ArcA",-9
"p1k_00214","ArcA",-4
"p1k_00412","ArcA",-8
"p1k_00889","ArcA",-9
"p1k_00674","ArcA",-8
"p1k_00793","ArcA",-6
"p1k_00661","ArcA",-10
"p1k_00958","ArcA",-4
"p1k_00496","ArcA",-10
"p1k_00765","ArcA",-4
"p1k_00205","ArcA",-10
"p1k_00629","ArcA",-5
"p1k_00367","ArcA",-7
"p1k_00374","ArcA",-10
"p1k_00874","ArcA",-8
"p1k_00172","ArcA",-4
"p1k_00226","ArcA",-5
"p1k_01032","ArcA",-5
"p1k_00527","ArcA",-9
"p1k_00525","ArcA",-10
"p1k_00791","ArcA",-9
"starve_series__t14_starve","ArcA",-3
"p1k_00036","ArcA",-10
"p1k_00208","ArcA",-7
"p1k_00337","ArcA",-3
"p1k_00768","ArcA",-10
"p1k_00825","ArcA",-7
"p1k_00956","ArcA",-5
"p1k_00814","ArcA",-6
"p1k_00119","ArcA",-8
"p1k_00856","ArcA",-10
"p1k_00796","ArcA",-8
"p1k_00920","ArcA",-3
"p1k_00540","ArcA",-9
"p1k_00724","ArcA",-8
"p1k_00831","ArcA",-7
"p1k_00272","ArcA",-6
"p1k_00526","ArcA",-9
"p1k_01013","ArcA",-5
"p1k_00933","ArcA",-6
"p1k_00985","ArcA",-8
"p1k_00833","ArcA",-8
"p1k_00317","ArcA",-7
"p1k_00127","ArcA",-5
"p1k_00535","ArcA",-5
"p1k_00051","ArcA",-7
"p1k_00370","ArcA",-6
"p1k_01042","ArcA",-8
"p1k_00669","ArcA",-7
"p1k_00921","ArcA",-6
"p1k_00277","ArcA",-10
"p1k_00717","ArcA",-10
"p1k_00733","ArcA",-10
"p1k_00950","ArcA",-4
"p1k_00742","ArcA",-6
"p1k_00534","ArcA",-4
"p1k_00038","ArcA",-9
"p1k_00704","ArcA",-3
"p1k_00870","ArcA",-7
"p1k_00162","ArcA",-5
"p1k_00476","ArcA",-7
"p1k_00404","ArcA",-7
"p1k_00138","ArcA",-5
"p1k_00194","ArcA",-10
"p1k_00439","ArcA",-5
"p1k_00716","ArcA",-6
"p1k_00691","ArcA",-7
"p1k_00915","ArcA",-10
"p1k_00693","ArcA",-10
"p1k_00074","ArcA",-4
"p1k_01019","ArcA",-7
"p1k_00130","ArcA",-3
"p1k_00802","ArcA",-8
"p1k_00761","ArcA",-7
"p1k_00645","ArcA",-4
"p1k_00946","ArcA",-6
"p1k_00437","ArcA",-4
"p1k_00453","ArcA",-8
"p1k_00577","ArcA",-4
"p1k_00845","ArcA",-10
"p1k_00082","ArcA",-5
"p1k_00559","ArcA",-8
"p1k_00938","ArcA",-3
"p1k_00479","ArcA",-6
"p1k_00139","ArcA",-5
"p1k_00159","ArcA",-10
"p1k_00296","ArcA",-6
"p1k_01033","ArcA",-4
"p1k_00414","ArcA",-5
"p1k_00192","ArcA",-7
"p1k_00731","ArcA",-8
"p1k_00936","ArcA",-7
"p1k_00580","ArcA",-3
"p1k_00095","ArcA",-7
"p1k_00551","ArcA",-7
"p1k_00381","ArcA",-4
"p1k_00473","ArcA",-8
"p1k_00187","ArcA",-5
"p1k_00904","ArcA",-9
"p1k_00949","ArcA",-5
"p1k_00753","ArcA",-9
"p1k_00700","ArcA",-5
"p1k_00538","ArcA",-6
"p1k_00549","ArcA",-4
"p1k_00879","ArcA",-7
"p1k_00455","ArcA",-10
"p1k_00313","ArcA",-4
"p1k_00776","ArcA",-10
"p1k_00284","ArcA",-5
"p1k_00193","ArcA",-10
"p1k_00419","ArcA",-4
"starve_series__t27_growth2","ArcA",-10
"p1k_00096","ArcA",-7
"p1k_00706","ArcA",-4
"p1k_00386","ArcA",-9
"p1k_00247","ArcA",-10
"p1k_00553","ArcA",-8
"p1k_00507","ArcA",-8
"p1k_00916","ArcA",-10
"p1k_00563","ArcA",-7
"p1k_00767","ArcA",-10
"p1k_01028","ArcA",-4
"p1k_00286","ArcA",-3
"p1k_00579","ArcA",-7
"p1k_00297","ArcA",-9
"p1k_00941","ArcA",-8
"p1k_00918","ArcA",-4
"p1k_00316","ArcA",-5
"p1k_01005","ArcA",-10
"p1k_01041","ArcA",-5
"p1k_00867","ArcA",-3
"p1k_00763","ArcA",-7
"p1k_00982","ArcA",-10
"p1k_01053","ArcA",-9
"p1k_00179","ArcA",-6
"p1k_00421","ArcA",-6
"p1k_00165","ArcA",-9
"p1k_00407","ArcA",-5
"p1k_00967","ArcA",-9
"p1k_01050","ArcA",-8
"p1k_00169","ArcA",-5
"p1k_00997","ArcA",-3
"p1k_00126","ArcA",-7
"p1k_00667","ArcA",-6
"p1k_00443","ArcA",-6
"p1k_00265","ArcA",-6
"p1k_00827","ArcA",-10
"p1k_00760","ArcA",-5
"p1k_00233","ArcA",-5
"p1k_00995","ArcA",-9
"p1k_00254","ArcA",-10
"p1k_00267","ArcA",-5
"p1k_00209","ArcA",-8
"p1k_00415","ArcA",-9
"p1k_00432","ArcA",-6
"p1k_00262","ArcA",-8
"p1k_00962","ArcA",-8
"p1k_00896","ArcA",-5
"p1k_00260","ArcA",-6
"p1k_00400","ArcA",-10
"p1k_00135","ArcA",-9
"p1k_00360","ArcA",-9
"p1k_00215","ArcA",-8
"p1k_00248","ArcA",-8
"p1k_00994","ArcA",-8
"p1k_00928","ArcA",-5
"p1k_00807","ArcA",-7
"p1k_00188","ArcA",-9
"p1k_00303","ArcA",-3
"p1k_00799","ArcA",-5
"p1k_00086","ArcA",-7
"p1k_00384","ArcA",-8
"p1k_00830","ArcA",-5
"p1k_00984","ArcA",-8
"p1k_00001","ArcA",-5
"p1k_00049","ArcA",-4
"p1k_00513","ArcA",-5
"p1k_00600","ArcA",-4
"p1k_00249","ArcA",-8
"p1k_00256","ArcA",-9
"p1k_00641","ArcA",-3
"p1k_00832","ArcA",-3
"p1k_00965","ArcA",-10
"p1k_00376","ArcA",-5
"p1k_00759","ArcA",-7
"p1k_00461","ArcA",-5
"p1k_00026","ArcA",-9
"p1k_00084","ArcA",-10
"p1k_00779","ArcA",-9
"p1k_00991","ArcA",-4
"p1k_00676","ArcA",-5
"p1k_00070","ArcA",-5
"p1k_00326","ArcA",-7
"p1k_00594","ArcA",-8
"p1k_00631","ArcA",-10
"p1k_00789","ArcA",-6
"p1k_00783","ArcA",-4
"p1k_00329","ArcA",-6
"p1k_00107","ArcA",-5
"p1k_00795","ArcA",-8
"p1k_00772","ArcA",-9
"p1k_00972","ArcA",-10
"p1k_00330","ArcA",-9
"p1k_00572","ArcA",-3
"p1k_00024","ArcA",-8
"p1k_00140","ArcA",-3
"p1k_00069","ArcA",-6
"p1k_00590","ArcA",-7
"p1k_00589","ArcA",-8
"p1k_00652","ArcA",-9
"p1k_00715","ArcA",-9
"p1k_00009","ArcA",-10
"p1k_00427","ArcA",-3
