"sample","iM","Val"
"p1k_00853","Arginine",-4
"p1k_00996","Arginine",-10
"p1k_00784","Arginine",-6
"p1k_00420","Arginine",-4
"p1k_00178","Arginine",-4
"p1k_00174","Arginine",-5
"p1k_00028","Arginine",-10
"p1k_00911","Arginine",-3
"p1k_00749","Arginine",-10
"p1k_00067","Arginine",-6
"p1k_00347","Arginine",-8
"p1k_00209","Arginine",-7
"p1k_00490","Arginine",-5
"p1k_00191","Arginine",-5
"p1k_00236","Arginine",-8
"p1k_00954","Arginine",-6
"p1k_00961","Arginine",-3
"p1k_00150","Arginine",-6
"p1k_00276","Arginine",-7
"p1k_00548","Arginine",-7
"p1k_00880","Arginine",-10
"p1k_01009","Arginine",-4
"p1k_00832","Arginine",-3
"starve_series__t01_starve","Arginine",-10
"p1k_01052","Arginine",-7
"p1k_00709","Arginine",-7
"p1k_00234","Arginine",-7
"p1k_00700","Arginine",-5
"p1k_00255","Arginine",-3
"p1k_00016","Arginine",-6
"p1k_00159","Arginine",-3
"p1k_00526","Arginine",-6
"p1k_00011","Arginine",-3
"p1k_00601","Arginine",-5
"p1k_00925","Arginine",-6
"p1k_00433","Arginine",-8
"p1k_00616","Arginine",-5
"p1k_00314","Arginine",-4
"p1k_00903","Arginine",-9
"p1k_00340","Arginine",-6
"p1k_00453","Arginine",-5
"p1k_00456","Arginine",-10
"p1k_00815","Arginine",-5
"p1k_00681","Arginine",-5
"p1k_00088","Arginine",-9
"p1k_00782","Arginine",-3
"p1k_00374","Arginine",-6
"p1k_00025","Arginine",-3
"p1k_00863","Arginine",-4
"p1k_00048","Arginine",-6
"p1k_00774","Arginine",-5
"p1k_00053","Arginine",-3
"p1k_00012","Arginine",-3
"p1k_00698","Arginine",-7
"p1k_00451","Arginine",-8
"p1k_00116","Arginine",-10
"p1k_00323","Arginine",-10
"p1k_00910","Arginine",-5
"p1k_00463","Arginine",-10
"p1k_00438","Arginine",-4
"p1k_00466","Arginine",-10
"p1k_00610","Arginine",-5
"p1k_00831","Arginine",-8
"starve_series__t00_growth1","Arginine",-9
"p1k_00165","Arginine",-7
"p1k_00439","Arginine",-5
"p1k_00808","Arginine",-4
"p1k_00530","Arginine",-4
"p1k_00084","Arginine",-3
"p1k_00724","Arginine",-4
"p1k_00915","Arginine",-4
"p1k_00589","Arginine",-4
"p1k_00591","Arginine",-4
"p1k_00517","Arginine",-3
"p1k_00109","Arginine",-10
"p1k_00195","Arginine",-3
"p1k_00862","Arginine",-3
"p1k_00904","Arginine",-6
"p1k_00342","Arginine",-8
"p1k_00640","Arginine",-4
"p1k_00711","Arginine",-3
"p1k_01026","Arginine",-4
"p1k_00270","Arginine",-4
"p1k_01023","Arginine",-3
"p1k_00148","Arginine",-6
"p1k_00257","Arginine",-8
"p1k_00519","Arginine",-5
"p1k_00652","Arginine",-3
"p1k_00231","Arginine",-9
"p1k_00753","Arginine",-5
"p1k_00529","Arginine",-6
"p1k_00848","Arginine",-3
"p1k_00956","Arginine",-5
"p1k_00958","Arginine",-6
"p1k_01022","Arginine",-8
"p1k_00224","Arginine",-4
"p1k_00424","Arginine",-10
"p1k_00242","Arginine",-7
"p1k_00180","Arginine",-5
"p1k_00592","Arginine",-8
"p1k_00621","Arginine",-9
"starve_series__t10_starve","Arginine",-8
"p1k_00478","Arginine",-4
"p1k_00303","Arginine",-10
"p1k_00196","Arginine",-8
"p1k_00448","Arginine",-8
"p1k_00874","Arginine",-9
"p1k_00474","Arginine",-3
"p1k_00909","Arginine",-7
"p1k_00054","Arginine",-3
"p1k_00454","Arginine",-3
"p1k_01007","Arginine",-5
"p1k_01032","Arginine",-6
"p1k_00055","Arginine",-10
"p1k_00559","Arginine",-4
"p1k_00337","Arginine",-10
"p1k_00352","Arginine",-6
"p1k_00901","Arginine",-6
"p1k_00032","Arginine",-8
"p1k_00060","Arginine",-3
"p1k_00449","Arginine",-10
"p1k_00642","Arginine",-9
"p1k_01000","Arginine",-3
"p1k_00269","Arginine",-3
"p1k_00577","Arginine",-5
"p1k_00611","Arginine",-8
"p1k_00212","Arginine",-10
"p1k_00546","Arginine",-5
"p1k_00764","Arginine",-8
"p1k_00459","Arginine",-8
"p1k_00484","Arginine",-5
"p1k_00310","Arginine",-10
"p1k_00859","Arginine",-10
"p1k_00979","Arginine",-8
"p1k_00963","Arginine",-10
"p1k_00672","Arginine",-7
"p1k_00890","Arginine",-9
"starve_series__t14_starve","Arginine",-3
"p1k_00390","Arginine",-3
"p1k_00256","Arginine",-10
"starve_series__t02_starve","Arginine",-10
"p1k_00395","Arginine",-5
"p1k_00643","Arginine",-4
"p1k_00802","Arginine",-7
"p1k_00207","Arginine",-5
"p1k_00301","Arginine",-5
"p1k_00139","Arginine",-4
"p1k_00469","Arginine",-10
"p1k_00059","Arginine",-5
"p1k_00118","Arginine",-10
"p1k_00830","Arginine",-5
"p1k_00200","Arginine",-5
"p1k_00015","Arginine",-10
"p1k_00893","Arginine",-6
"p1k_00406","Arginine",-3
"p1k_00377","Arginine",-10
"p1k_00570","Arginine",-8
"p1k_00376","Arginine",-6
"p1k_00094","Arginine",-8
"p1k_00828","Arginine",-7
"p1k_00287","Arginine",-5
"p1k_00436","Arginine",-4
"p1k_00220","Arginine",-10
"p1k_00579","Arginine",-5
"p1k_00613","Arginine",-8
"p1k_00757","Arginine",-3
"p1k_00399","Arginine",-6
"p1k_00066","Arginine",-5
"p1k_00267","Arginine",-8
"p1k_00024","Arginine",-4
"p1k_00721","Arginine",-8
"p1k_00496","Arginine",-7
"p1k_00516","Arginine",-4
"p1k_01043","Arginine",-9
"p1k_00371","Arginine",-10
"p1k_00816","Arginine",-7
"p1k_00205","Arginine",-8
"p1k_00970","Arginine",-10
"p1k_00600","Arginine",-8
"p1k_00366","Arginine",-9
"p1k_00514","Arginine",-3
"p1k_01014","Arginine",-8
"p1k_00531","Arginine",-5
"p1k_00760","Arginine",-4
"p1k_00944","Arginine",-5
"p1k_00661","Arginine",-8
"p1k_00908","Arginine",-4
"p1k_00329","Arginine",-5
"p1k_00703","Arginine",-6
"p1k_00755","Arginine",-10
"p1k_00951","Arginine",-9
"p1k_00249","Arginine",-4
"p1k_00857","Arginine",-4
"p1k_00407","Arginine",-10
"p1k_00960","Arginine",-5
"p1k_00020","Arginine",-9
"p1k_00797","Arginine",-5
"starve_series__t06_starve","Arginine",-9
"p1k_01015","Arginine",-4
"p1k_00056","Arginine",-6
"p1k_00461","Arginine",-4
"p1k_00245","Arginine",-4
"p1k_00655","Arginine",-6
"p1k_00673","Arginine",-5
"p1k_00873","Arginine",-7
"p1k_00895","Arginine",-5
"p1k_00211","Arginine",-6
"p1k_00238","Arginine",-5
"p1k_00214","Arginine",-10
"p1k_00393","Arginine",-5
"p1k_00557","Arginine",-6
"p1k_00822","Arginine",-7
"p1k_01053","Arginine",-3
"p1k_00077","Arginine",-8
